word1	word2	word1(sense)	word2(sense)	POS	mean	sd	type
뒷볼	앞볼	뒷볼001	앞볼002	명사	3.97	1.11	반대말
뒷사람	앞사람	뒷사람001	앞사람001	명사	3.98	1.11	반대말
뒷사람	앞사람	뒷사람002	앞사람002	명사	3.91	1.06	반대말
뒷사람	전인	뒷사람002	전인005	명사	3.72	1.16	반대말
뒷사람	앞사람	뒷사람003	앞사람003	명사	4	1.07	반대말
뒷산	앞산	뒷산001	앞산001	명사	4.07	1.06	반대말
뒷산	전산	뒷산001	전산003	명사	3.66	1.18	반대말
뒷산	앞산	뒷산002	앞산002	명사	3.99	1.07	반대말
뒷소리	메기는소리	뒷소리004	메기는소리001	명사	3.61	1.22	반대말
뒷소리	메김소리	뒷소리004	메김소리001	명사	3.65	1.21	반대말
뒷소리	선소리	뒷소리004	선소리003	명사	3.49	1.26	반대말
뒷소리	앞소리	뒷소리004	앞소리001	명사	3.83	1.21	반대말
뒷수갑	앞수갑	뒷수갑001	앞수갑001	명사	4	1.08	반대말
뒷숫구멍	앞숫구멍	뒷숫구멍001	앞숫구멍001	명사	3.79	1.15	반대말
뒷자락	앞자락	뒷자락001	앞자락001	명사	4.1	1.03	반대말
뒷자리	앞자리	뒷자리001	앞자리001	명사	4.08	1	반대말
뒷자리	전석	뒷자리001	전석005	명사	3.84	1.09	반대말
뒷주머니	앞주머니	뒷주머니001	앞주머니001	명사	4.09	1.01	반대말
뒷줄	앞줄	뒷줄001	앞줄001	명사	4.11	1.03	반대말
뒷집	전가	뒷집001	전가005	명사	3.75	1.18	반대말
득결	낙송	득결001	낙송002	명사	3.8	1.12	반대말
득녀	득남	득녀001	득남001	명사	3.73	1.36	반대말
득녀	생남	득녀001	생남001	명사	3.53	1.32	반대말
득녀	생자	득녀001	생자001	명사	3.83	1.14	반대말
득세하다	실세하다	득세하다001	실세하다001	동사	3.48	1.27	반대말
득송	낙송	득송001	낙송002	명사	3.72	1.22	반대말
득점하다	실점하다	득점하다001	실점하다001	동사	4.14	0.99	반대말
든가난	든부자난거지	든가난001	든부자난거지001	명사	3.81	1.14	반대말
든가난난부자	든부자	든가난난부자001	든부자001	명사	3.79	1.16	반대말
든벌	난벌	든벌001	난벌001	명사	3.81	1.1	반대말
든부자	든거지	든부자001	든거지001	명사	3.71	1.15	반대말
든부자난거지	든거지	든부자난거지001	든거지001	명사	3.78	1.23	반대말
든부자난거지	든거지난부자	든부자난거지001	든거지난부자001	명사	3.86	1.11	반대말
들곡식	논곡식	들곡식001	논곡식001	명사	3.72	1.14	반대말
들숨소리	호기음	들숨소리001	호기음001	명사	3.54	1.12	반대말
들숨소리	호식음	들숨소리001	호식음001	명사	3.69	1.2	반대말
들신경	원심성신경	들신경001	원심성신경001	명사	3.5	1.22	반대말
들신경	원심신경	들신경001	원심신경001	명사	3.65	1.15	반대말
들어오다	나가다	들어오다002	나가다011	동사	4.21	0.98	반대말
들이곱다	내곱다	들이곱다001	내곱다001	동사	3.83	1.13	반대말
들이굽다	내굽다	들이굽다001	내굽다001	동사	3.84	1.06	반대말
들이마시다	내뿜다	들이마시다003	내뿜다002	동사	4.06	0.97	반대말
들이몰다	내몰다	들이몰다002	내몰다001	동사	3.77	1.14	반대말
등각	부등각	등각003	부등각001	명사	3.85	1.21	반대말
등교	하교	등교001	하교002	명사	4.26	0.95	반대말
등교하다	하교하다	등교하다001	하교하다001	동사	4.29	0.9	반대말
등귀세	내림세	등귀세001	내림세001	명사	3.79	1.12	반대말
등기선	비등기선	등기선001	비등기선001	명사	4.01	1.09	반대말
등년	황년	등년001	황년001	명사	3.79	1.18	반대말
등단	강단	등단001	강단001	명사	3.83	1.21	반대말
등단하다	강단하다	등단하다001	강단하다001	동사	3.7	1.2	반대말
등방	비등방	등방001	비등방001	명사	3.87	1.12	반대말
등방성	비등방성	등방성002	비등방성001	명사	4	0.99	반대말
등방성	이등방성	등방성002	이등방성001	명사	3.87	1.16	반대말
등방성	이방성	등방성002	이방성002	명사	3.72	1.08	반대말
등속	부등속	등속001	부등속001	명사	3.86	1.09	반대말
등식	부등식	등식001	부등식001	명사	3.75	1.22	반대말
등장	퇴장	등장001	퇴장004	명사	4.15	1.05	반대말
등장하다	퇴장하다	등장하다001	퇴장하다004	동사	4.13	0.95	반대말
등재되다	미등재되다	등재되다002	미등재되다001	동사	4.03	1.11	반대말
등품	등외품	등품002	등외품001	명사	3.82	1.06	반대말
디시	교류전류	디시002	교류전류001	명사	3.39	1.33	반대말
디시	교번전류	디시002	교번전류001	명사	3.57	1.23	반대말
디시	에이시	디시002	에이시002	명사	3.77	1.2	반대말
디저트	애피타이저	디저트001	애피타이저001	명사	3.53	1.19	반대말
디지털	아날로그	디지털001	아날로그001	명사	3.92	1.13	반대말
디지털시계	아날로그시계	디지털시계001	아날로그시계001	명사	3.86	1.07	반대말
디커플링	리커플링	디커플링001	리커플링001	명사	3.73	1.07	반대말
디프레션	호황	디프레션001	호황002	명사	3.78	1.19	반대말
디플레이션	인플레이션	디플레이션001	인플레이션001	명사	3.98	1.15	반대말
디플레이션	인플레	디플레이션002	인플레001	명사	4.02	1.06	반대말
디플레이션	인플레이션	디플레이션002	인플레이션001	명사	4.03	1.04	반대말
디플레이션	통화팽창	디플레이션002	통화팽창001	명사	3.47	1.31	반대말
따님	아드님	따님001	아드님001	명사	3.62	1.34	반대말
딴꽃	자화	딴꽃001	자화002	명사	3.88	1.14	반대말
딴꽃	제꽃	딴꽃001	제꽃001	명사	3.82	1.14	반대말
딴꽃	자화	딴꽃002	자화003	명사	3.71	1.17	반대말
딴머리	본머리	딴머리001	본머리001	명사	3.51	1.23	반대말
딸	아들	딸001	아들001	명사	3.92	1.21	반대말
딸아이	아들아이	딸아이002	아들아이001	명사	3.87	1.13	반대말
딸애	아들애	딸애002	아들애001	명사	3.72	1.31	반대말
땅속줄기	땅위줄기	땅속줄기001	땅위줄기001	명사	3.92	1.07	반대말
땅속줄기	지상경	땅속줄기001	지상경001	명사	3.77	1.21	반대말
떠가다	떠오다	떠가다001	떠오다001	동사	3.67	1.27	반대말
똘마니	왕초	똘마니001	왕초001	명사	3.8	1.15	반대말
뚱남	뚱녀	뚱남001	뚱녀001	명사	3.57	1.36	반대말
뚱뚱	갈비씨	뚱뚱001	갈비씨001	명사	3.71	1.08	반대말
뚱뚱보	갈비씨	뚱뚱보001	갈비씨001	명사	3.91	1.11	반대말
뚱뚱이	갈비씨	뚱뚱이001	갈비씨001	명사	3.92	1.15	반대말
뚱보	갈비씨	뚱보002	갈비씨001	명사	3.83	1.17	반대말
뜨내기표	고정표	뜨내기표001	고정표001	명사	3.8	1.1	반대말
뜨내기표	붙박이표	뜨내기표001	붙박이표001	명사	3.8	1.14	반대말
뜸	받돌	뜸004	받돌001	명사	3.59	1.17	반대말
띄어쓰기하다	붙여쓰기하다	띄어쓰기하다001	붙여쓰기하다001	동사	4.15	1.03	반대말
랑그	파롤	랑그001	파롤001	명사	3.38	1.26	반대말
레비레이트	소로레이트	레비레이트001	소로레이트001	명사	3.78	1.16	반대말
레비레이트	순연혼	레비레이트001	순연혼001	명사	3.43	1.21	반대말
레비레이트	자매역연혼	레비레이트001	자매역연혼001	명사	3.85	1.06	반대말
레비레이트	자매혼	레비레이트001	자매혼001	명사	3.72	1.19	반대말
레제드라마	뷔넨드라마	레제드라마001	뷔넨드라마001	명사	3.58	1.19	반대말
로키	하이키	로키002	하이키001	명사	3.63	1.14	반대말
로힐	하이힐	로힐001	하이힐001	명사	3.82	1.22	반대말
루트	멱	루트001	멱007	명사	3.25	1.2	반대말
루트	승멱	루트001	승멱002	명사	3.4	1.3	반대말
리시버	서버	리시버002	서버001	명사	3.73	1.18	반대말
리타르단도	아첼레란도	리타르단도001	아첼레란도001	명사	3.84	1.18	반대말
마고할미	노수	마고할미002	노수002	명사	3.87	1.05	반대말
마고할미	노옹	마고할미002	노옹001	명사	3.58	1.16	반대말
마냥모	올모	마냥모001	올모001	명사	3.35	1.13	반대말
마냥모	이른모	마냥모001	이른모001	명사	3.43	1.14	반대말
마냥모	조이	마냥모001	조이004	명사	3.67	1.17	반대말
마루	파곡	마루004	파곡001	명사	3.82	1.21	반대말
마루	파동꼬리	마루004	파동꼬리001	명사	3.63	1.24	반대말
마루	파미	마루004	파미001	명사	3.94	1.03	반대말
마른걸레	물걸레	마른걸레001	물걸레001	명사	3.96	1.08	반대말
마른걸레질	물걸레질	마른걸레질001	물걸레질001	명사	3.83	1.23	반대말
마른과자	생과자	마른과자001	생과자001	명사	3.75	1.15	반대말
마른기침	담해	마른기침001	담해002	명사	3.33	1.16	반대말
마른기침	습성기침	마른기침001	습성기침001	명사	3.76	1.07	반대말
마른기침	젖은기침	마른기침001	젖은기침001	명사	3.56	1.16	반대말
마른날	진날	마른날001	진날001	명사	3.74	1.18	반대말
마른똥	진똥	마른똥001	진똥001	명사	3.81	1.16	반대말
마른신	놋신	마른신001	놋신001	명사	3.63	1.2	반대말
마른신	유혜	마른신001	유혜001	명사	3.35	1.27	반대말
마른신	유혜자	마른신001	유혜자001	명사	3.49	1.25	반대말
마른신	이혜	마른신001	이혜001	명사	3.47	1.28	반대말
마른신	진신	마른신001	진신001	명사	3.83	1.16	반대말
마른신	진신	마른신002	진신001	명사	3.72	1.12	반대말
마른써레	물써레	마른써레002	물써레002	명사	3.72	1.19	반대말
마른써레	물써레질	마른써레002	물써레질001	명사	3.67	1.24	반대말
마른써레질	물써레	마른써레질001	물써레002	명사	3.58	1.14	반대말
마른써레질	물써레질	마른써레질001	물써레질001	명사	3.69	1.09	반대말
마른일	진일	마른일001	진일001	명사	3.83	1.1	반대말
마른자리	진자리	마른자리001	진자리002	명사	3.92	1.07	반대말
마른타작	물타작	마른타작001	물타작001	명사	3.81	1.12	반대말
마른타작	진타작	마른타작001	진타작001	명사	3.7	1.06	반대말
마른풀	생풀	마른풀001	생풀003	명사	3.76	1.08	반대말
마른행주	물행주	마른행주001	물행주001	명사	3.96	1.1	반대말
마른행주	진행주	마른행주001	진행주001	명사	3.82	1.2	반대말
마른행주질	물행주질	마른행주질001	물행주질001	명사	3.85	1.03	반대말
마석기	뗀석기	마석기001	뗀석기001	명사	3.68	1.17	반대말
마석기	타석기	마석기001	타석기001	명사	3.62	1.28	반대말
마석기	타제석기	마석기001	타제석기001	명사	3.55	1.19	반대말
마수걸이	떨이	마수걸이001	떨이001	명사	3.72	1.15	반대말
마이너	메이저	마이너001	메이저001	명사	3.9	1.1	반대말
마이너	장조	마이너001	장조006	명사	3.1	1.34	반대말
마이너스	양	마이너스002	양023	명사	3.82	1.15	반대말
마이너스	양전극	마이너스002	양전극001	명사	3.61	1.25	반대말
마이너스	플러스극	마이너스002	플러스극001	명사	4.06	1.04	반대말
마이너스	플러스	마이너스004	플러스004	명사	4.12	1.02	반대말
마이너스	양	마이너스005	양024	명사	4	1.05	반대말
마이너스	양부호	마이너스006	양부호001	명사	3.51	1.22	반대말
마이너스	양호	마이너스006	양호005	명사	3.76	1.09	반대말
마이너스	정호	마이너스006	정호001	명사	3.7	1.24	반대말
마이너스극	정전극	마이너스극001	정전극001	명사	3.71	1.24	반대말
마이너스되다	플러스되다	마이너스되다001	플러스되다001	동사	4.2	0.96	반대말
마이너스하다	플러스하다	마이너스하다001	플러스하다001	동사	4.09	1	반대말
마이크로코즘	대우주	마이크로코즘001	대우주001	명사	3.59	1.14	반대말
마이크로코즘	마크로코스모스	마이크로코즘001	마크로코스모스001	명사	3.31	1.25	반대말
막내	맏이	막내001	맏이001	명사	4.03	1.06	반대말
막내	첫째	막내001	첫째003	명사	3.89	1.21	반대말
막내딸	맏딸	막내딸001	맏딸001	명사	3.73	1.33	반대말
막내며느리	장부	막내며느리001	장부011	명사	3.55	1.2	반대말
막내아들	맏아들	막내아들001	맏아들001	명사	4.04	1.04	반대말
막내아들	상자	막내아들001	상자003	명사	3.82	1.2	반대말
막내아들	장자	막내아들001	장자002	명사	3.99	1.03	반대말
막내아들	큰자식	막내아들001	큰자식001	명사	3.78	1.13	반대말
막냇손자	맏손자	막냇손자001	맏손자001	명사	3.62	1.26	반대말
막냇손자	큰손자	막냇손자001	큰손자001	명사	3.79	1.23	반대말
막눈	정아	막눈001	정아002	명사	3.53	1.25	반대말
막눈	제눈	막눈001	제눈001	명사	3.61	1.25	반대말
막물	맏물	막물001	맏물001	명사	3.73	1.24	반대말
막물	선물	막물001	선물001	명사	3.68	1.19	반대말
막물	선출	막물001	선출001	명사	3.86	1.09	반대말
막술	첫술	막술001	첫술001	명사	3.79	1.21	반대말
만동	조동	만동001	조동005	명사	3.67	1.19	반대말
만동	증동	만동001	증동001	명사	3.67	1.16	반대말
만동	초겨울	만동001	초겨울001	명사	3.48	1.17	반대말
만벼	조양	만벼001	조양001	명사	3.74	1.17	반대말
만복	공복	만복003	공복004	명사	4	0.98	반대말
만성	속성	만성001	속성004	명사	3.81	1.07	반대말
만성하다	속성하다	만성하다001	속성하다001	동사	3.7	1.14	반대말
만수	박명	만수002	박명002	명사	3.7	1.14	반대말
만수	박명	만수006	박명002	명사	3.81	1.15	반대말
만숙	조숙	만숙001	조숙001	명사	3.77	1.15	반대말
만숙	조숙	만숙002	조숙002	명사	3.92	1.11	반대말
만앙	올모	만앙001	올모001	명사	3.63	1.12	반대말
만앙	이른모	만앙001	이른모001	명사	3.81	1.16	반대말
만앙	조이	만앙001	조이004	명사	3.74	1.19	반대말
만염	여염	만염001	여염003	명사	3.66	1.26	반대말
만염	잔서	만염001	잔서001	명사	3.59	1.17	반대말
만염	잔염	만염001	잔염001	명사	3.56	1.27	반대말
만외	만내	만외001	만내001	명사	3.77	1.22	반대말
만이앙모	올모	만이앙모001	올모001	명사	3.83	1.11	반대말
만이앙모	이른모	만이앙모001	이른모001	명사	3.7	1.16	반대말
만이앙모	조이	만이앙모001	조이004	명사	3.65	1.25	반대말
만조선	간조선	만조선001	간조선001	명사	3.8	1.18	반대말
만종	조도	만종002	조도005	명사	3.76	1.17	반대말
만찢남	만찢녀	만찢남001	만찢녀003	명사	3.75	1.17	반대말
만추	조추	만추001	조추004	명사	3.52	1.15	반대말
만추	초추	만추001	초추001	명사	3.68	1.2	반대말
만취녀	만취남	만취녀001	만취남001	명사	3.65	1.27	반대말
만파	조파	만파001	조파001	명사	3.71	1.12	반대말
만판	쾌판	만판003	쾌판001	명사	3.74	1.16	반대말
만하	맹하	만하001	맹하001	명사	3.33	1.28	반대말
만하	조하	만하001	조하002	명사	3.56	1.22	반대말
만하	초하	만하001	초하001	명사	3.61	1.28	반대말
만혼	조혼	만혼001	조혼001	명사	3.82	1.19	반대말
많다	적다	많다001	적다003	형용사	4.24	0.92	반대말
많디많다	적디적다	많디많다001	적디적다001	형용사	4.13	1.01	반대말
맏누이	작은누이	맏누이001	작은누이001	명사	3.71	1.23	반대말
맏동서	작은동서	맏동서001	작은동서001	명사	3.74	1.19	반대말
맏딸	계녀	맏딸001	계녀001	명사	3.58	1.15	반대말
맏딸	말녀	맏딸001	말녀001	명사	3.51	1.32	반대말
맏딸	작은딸	맏딸001	작은딸001	명사	3.7	1.12	반대말
맏사위	막냇사위	맏사위001	막냇사위001	명사	3.79	1.1	반대말
맏손녀	작은손녀	맏손녀001	작은손녀001	명사	3.63	1.19	반대말
맏손자	작은손자	맏손자001	작은손자001	명사	3.62	1.19	반대말
맏아들	작은아들	맏아들001	작은아들001	명사	3.45	1.39	반대말
말갛다	멀겋다	말갛다003	멀겋다003	형용사	3.47	1.32	반대말
말경	초경	말경002	초경007	명사	3.94	1.13	반대말
말남	맏아들	말남001	맏아들001	명사	3.73	1.24	반대말
말남	상자	말남001	상자003	명사	3.65	1.22	반대말
